name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,epoch,time,seed
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_51,0.6974254846572876,0.8055324554443359,0.7039545178413391,0.7915504574775696,0.001,0.3,1e-07,0.2,10,5,32,27,2252.3842592289984,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_52,0.7112466096878052,0.7489362359046936,0.710455060005188,0.7698870301246643,0.001,0.3,1e-07,0.3,10,5,32,53,3825.581912913003,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_53,0.714363157749176,0.7491925954818726,0.7332069277763367,0.7100517749786377,0.001,0.3,1e-07,0.4,10,5,32,51,3689.746281444997,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_54,0.7179539203643799,0.7362306118011475,0.7153304219245911,0.7425057888031006,0.001,0.3,1e-07,0.5,10,5,32,50,3470.5094318630004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_55,0.6481029987335205,0.8940302729606628,0.6820151805877686,0.8391013145446777,0.001,0.4,1e-07,0.1,10,5,32,20,1745.7790275910006,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_56,0.6456639766693115,0.8952016234397888,0.6812025904655457,0.8136408925056458,0.001,0.4,1e-07,0.2,10,5,32,20,1736.608822493,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_57,0.6827913522720337,0.8099822402000427,0.7012459635734558,0.7874619364738464,0.001,0.4,1e-07,0.3,10,5,32,35,2601.902782826,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_58,0.6805555820465088,0.809975266456604,0.7115384340286255,0.7625669836997986,0.001,0.4,1e-07,0.4,10,5,32,37,2746.504877369,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_59,0.7044715285301208,0.7635247707366943,0.7199349999427795,0.7367357611656189,0.001,0.4,1e-07,0.5,10,5,32,52,3591.096705688,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_60,0.6654471755027771,0.8461245894432068,0.6925785541534424,0.8083585500717163,0.001,0.5,1e-07,0.1,10,5,32,35,2615.7668834429987,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_61,0.6609078645706177,0.8532503843307495,0.6733477711677551,0.8306239247322083,0.001,0.5,1e-07,0.2,10,5,32,31,2395.9575775099984,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_62,0.6319105625152588,0.9093595147132874,0.6635969877243042,0.8306681513786316,0.001,0.5,1e-07,0.3,10,5,32,21,1817.913007744999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_63,0.674119234085083,0.832112193107605,0.6977248191833496,0.7734174728393555,0.001,0.5,1e-07,0.4,10,5,32,39,2868.5712996539987,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_64,0.6807588338851929,0.8022941946983337,0.7053087949752808,0.7589375972747803,0.001,0.5,1e-07,0.5,10,5,32,50,3477.98451608,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_65,0.5802845358848572,1.0090839862823486,0.6034669280052185,0.9764726758003236,0.001,0.6,1e-07,0.1,10,5,32,14,1418.7763382619996,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_66,0.6168021559715271,0.9424729943275452,0.6370530724525452,0.8952392339706421,0.001,0.6,1e-07,0.2,10,5,32,21,1840.2681759570005,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_67,0.6536585092544556,0.855148196220398,0.679848313331604,0.8032421469688416,0.001,0.6,1e-07,0.3,10,5,32,51,3665.698427108004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_68,0.6559620499610901,0.8561734557151794,0.6871614456176758,0.7877970337867737,0.001,0.6,1e-07,0.4,10,5,32,43,3079.8127185970006,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_69,0.6526422500610352,0.8668022155761719,0.6817443370819092,0.7977019548416138,0.001,0.6,1e-07,0.5,10,5,32,35,2942.3805442189987,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_70,0.6288617849349976,0.90414160490036,0.6541169881820679,0.844525158405304,0.001,0.7,1e-07,0.1,10,5,32,56,4091.519675167,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_71,0.6308943033218384,0.8879480361938477,0.664138674736023,0.8257834315299988,0.001,0.7,1e-07,0.2,10,5,32,50,3846.993100883,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_72,0.621476948261261,0.9266605973243712,0.6503250002861023,0.8538300395011902,0.001,0.7,1e-07,0.3,10,5,32,34,2786.6712778619994,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_73,0.6252710223197937,0.8964062333106995,0.6576381325721741,0.8223296403884888,0.001,0.7,1e-07,0.4,10,5,32,51,3840.227197246,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_74,0.6302167773246765,0.9076048731803894,0.6576381325721741,0.8373660445213318,0.001,0.7,1e-07,0.5,10,5,32,43,3334.672857411,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_75,0.5706639289855957,1.0221054553985596,0.6088840961456299,0.9348791241645812,0.001,0.8,1e-07,0.1,10,5,32,31,2587.191233248999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_76,0.3373983800411224,1.4619441032409668,0.2800650000572204,1.526974081993103,0.001,0.8,1e-07,0.2,10,5,32,4,917.4408041759998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_77,0.3722222149372101,1.360403060913086,0.3550920784473419,1.4664474725723269,0.001,0.8,1e-07,0.3,10,5,32,6,1040.9645766360009,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_78,0.369037926197052,1.3613699674606323,0.309046596288681,1.582087755203247,0.001,0.8,1e-07,0.4,10,5,32,6,1046.9042627010022,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_79,0.5352981090545654,1.0770634412765503,0.5205850601196289,1.2834837436676023,0.001,0.8,1e-07,0.5,10,5,32,20,1915.71687765,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_80,0.6795393228530884,0.8573099970817566,0.703683614730835,0.810268759727478,0.005,0.1,1e-07,0.1,10,5,32,20,1937.3328001970003,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_81,0.7214092016220093,0.7572064399719238,0.6974539756774902,0.8163845539093018,0.005,0.1,1e-07,0.2,10,5,32,37,2984.266766926001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_82,0.6724932193756104,0.8744121193885803,0.6817443370819092,0.8323493003845215,0.005,0.1,1e-07,0.3,10,5,32,18,1858.1833687149992,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_83,0.7329268455505371,0.7221890091896057,0.717768132686615,0.7617285847663879,0.005,0.1,1e-07,0.4,10,5,32,54,4117.367110829,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_84,0.7118563652038574,0.7710359692573547,0.6933911442756653,0.8177949786186218,0.005,0.1,1e-07,0.5,10,5,32,35,3114.127146534004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_85,0.6585366129875183,0.8947699069976807,0.6847237348556519,0.8419396877288818,0.005,0.2,1e-07,0.1,10,5,32,16,1742.3814813460049,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_86,0.6083333492279053,0.9930286407470704,0.6470747590065002,0.8946261405944824,0.005,0.2,1e-07,0.2,10,5,32,14,1642.0408953610022,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_87,0.6954606771469116,0.7944574952125549,0.7180389761924744,0.7691271901130676,0.005,0.2,1e-07,0.3,10,5,32,36,2983.844738159998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_88,0.6855013370513916,0.821851372718811,0.6966413855552673,0.7905638217926025,0.005,0.2,1e-07,0.4,10,5,32,27,2402.975849424998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_89,0.7137534022331238,0.76585453748703,0.7112675905227661,0.7605699896812439,0.005,0.2,1e-07,0.5,10,5,32,43,3427.806740779997,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_90,0.6502032279968262,0.8993535041809082,0.6817443370819092,0.8397444486618042,0.005,0.3,1e-07,0.1,10,5,32,26,2543.347942589004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_91,0.6627371311187744,0.8746914863586426,0.6977248191833496,0.8166027665138245,0.005,0.3,1e-07,0.2,10,5,32,27,2343.180501393,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_92,0.6847561001777649,0.8207935094833374,0.6809317469596863,0.8456916213035583,0.005,0.3,1e-07,0.3,10,5,32,35,2832.610598248,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_93,0.6764227747917175,0.8448370695114136,0.6885157227516174,0.8149333596229553,0.005,0.3,1e-07,0.4,10,5,32,27,2346.664550977,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_94,0.6651761531829834,0.8643454909324646,0.6760563254356384,0.8401950001716614,0.005,0.3,1e-07,0.5,10,5,32,32,2700.660267827,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_95,0.6531842947006226,0.8962575793266296,0.6738895177841187,0.8562443256378174,0.005,0.4,1e-07,0.1,10,5,32,26,2368.350373272,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_96,0.6674796938896179,0.8439438343048096,0.6779523491859436,0.8500592112541199,0.005,0.4,1e-07,0.2,10,5,32,37,3083.224733561001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_97,0.6549457907676697,0.8712065815925598,0.6738895177841187,0.8421449661254883,0.005,0.4,1e-07,0.3,10,5,32,27,2438.748740709001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_98,0.6839430928230286,0.8070459961891174,0.7012459635734558,0.7876655459403992,0.005,0.4,1e-07,0.4,10,5,32,51,3986.960080577999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_99,0.6548780202865601,0.8749613761901855,0.6879739761352539,0.8188578486442566,0.005,0.4,1e-07,0.5,10,5,32,32,2762.140571984997,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_100,0.650677502155304,0.8878876566886902,0.6779523491859436,0.8271196484565735,0.005,0.5,1e-07,0.1,10,5,32,37,3114.5071003839985,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_101,0.6092140674591064,0.971572995185852,0.626218855381012,0.934236466884613,0.005,0.5,1e-07,0.2,10,5,32,15,1689.973020860998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_102,0.6526422500610352,0.8862736225128174,0.6603466868400574,0.8594872355461121,0.005,0.5,1e-07,0.3,10,5,32,29,2594.2637658589992,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_103,0.6304877996444702,0.9168840050697328,0.6676598191261292,0.8407875299453735,0.005,0.5,1e-07,0.4,10,5,32,32,2809.683765838996,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_104,0.6138888597488403,0.959413766860962,0.6500541567802429,0.8879861235618591,0.005,0.5,1e-07,0.5,10,5,32,20,2101.973721360002,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_105,0.6243224740028381,0.928441047668457,0.6365113854408264,0.9196254014968872,0.005,0.6,1e-07,0.1,10,5,32,35,3014.047272980002,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_106,0.610162615776062,0.9473326206207277,0.6340736746788025,0.9040901064872742,0.005,0.6,1e-07,0.2,10,5,32,26,2425.6684204690027,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_107,0.643360435962677,0.8882790207862854,0.6527627110481262,0.8675609827041626,0.005,0.6,1e-07,0.3,10,5,32,42,3492.795092551998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_108,0.6385501623153687,0.8984237313270569,0.6432827711105347,0.902011215686798,0.005,0.6,1e-07,0.4,10,5,32,43,3553.2691016850004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_109,0.6450542211532593,0.8787292838096619,0.6649512648582458,0.8447629809379578,0.005,0.6,1e-07,0.5,10,5,32,50,4037.179925381999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_110,0.5724254846572876,1.0135722160339355,0.5593174695968628,1.0602059364318848,0.005,0.7,1e-07,0.1,10,5,32,28,2596.618965407004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_111,0.5485094785690308,1.0887998342514038,0.5812567472457886,1.0062068700790403,0.005,0.7,1e-07,0.2,10,5,32,20,2055.115163204995,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_112,0.5730352401733398,1.0297120809555054,0.6121343374252319,0.9721578359603882,0.005,0.7,1e-07,0.3,10,5,32,20,2063.389145508001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_113,0.6068428158760071,0.947557270526886,0.6140303611755371,0.9448502659797668,0.005,0.7,1e-07,0.4,10,5,32,43,3595.838244625,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_114,0.574525773525238,1.0328022241592407,0.6151137351989746,0.9308789372444152,0.005,0.7,1e-07,0.5,10,5,32,21,2096.751334557,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_115,0.5560975670814514,1.0514644384384155,0.6013001203536987,0.9672912359237672,0.005,0.8,1e-07,0.1,10,5,32,26,2420.573557025001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_116,0.5546748042106628,1.058613657951355,0.5663596987724304,1.0247868299484253,0.005,0.8,1e-07,0.2,10,5,32,36,3267.516496238999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_117,0.521883487701416,1.1120809316635132,0.575839638710022,0.9995023012161256,0.005,0.8,1e-07,0.3,10,5,32,21,2260.989052238001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_118,0.5733062624931335,1.0039981603622437,0.6056337952613831,0.925306499004364,0.005,0.8,1e-07,0.4,10,5,32,47,4116.808584693998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_119,0.579878032207489,0.9848050475120544,0.6270314455032349,0.9101586937904358,0.005,0.8,1e-07,0.5,10,5,32,61,5128.371318412002,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_120,0.6086720824241638,1.0006715059280396,0.6454496383666992,0.934586763381958,0.01,0.1,1e-07,0.1,10,5,32,14,1769.9431997819993,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_121,0.6726964712142944,0.8766541481018066,0.6822860240936279,0.8447009325027466,0.01,0.1,1e-07,0.2,10,5,32,27,2695.46270489,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_122,0.7029132843017578,0.7918030023574829,0.7142470479011536,0.7744172811508179,0.01,0.1,1e-07,0.3,10,5,32,40,3642.896543648,6743.0
